Wall time,Step,Value
1765992386.0340905,1,0.008064515888690948
1765992612.2201023,2,0.011904762126505375
1765993024.2600958,3,0.014957264997065067
1765993433.5715177,4,0.0347222238779068
1765993809.0681148,5,0.042553190141916275
1765994180.387921,6,-0.003968254197388887
1765994384.9725633,7,0.0855855867266655
1765994801.0138733,8,0.07999999821186066
1765995080.0095005,9,0.06976744532585144
1765995471.2786496,10,0.0833333358168602
1765995857.5552669,11,0.2016129046678543
1765996170.4401057,12,0.14414414763450623
1765996554.3052323,13,0.1190476194024086
1765996780.1675377,14,0.0833333358168602
1765997003.8866253,15,0.12162162363529205
1765997351.8241465,16,0.20000000298023224
1765997697.145195,17,0.1666666716337204
1765997930.246698,18,0.20000000298023224
1765998129.2590656,19,0.1597222238779068
1765998640.7665918,20,0.13333334028720856
1765998857.960605,21,0.2515723407268524
1765999145.8940394,22,0.14743590354919434
1765999572.8583226,23,0.1318407952785492
1765999805.5119722,24,0.2704402506351471
1766000239.6031513,25,0.12254901975393295
1766000491.70818,26,0.17759563028812408
1766000763.8082836,27,0.24879227578639984
1766001068.5043917,28,0.24230769276618958
1766001399.2489295,29,0.2578125
1766001638.8474145,30,0.23333333432674408
1766002008.0822132,31,0.19131454825401306
1766002285.0266576,32,0.2244444489479065
1766002769.276349,33,0.21934865415096283
1766003229.045365,34,0.2238806039094925
1766003525.3926294,35,0.203125
1766003820.0913239,36,0.21212121844291687
1766004263.6345625,37,0.21686747670173645
1766004582.5889745,38,0.24897119402885437
1766004820.0574982,39,0.2785087823867798
1766005496.5186868,40,0.21153846383094788
1766005899.553367,41,0.18376068770885468
1766006394.5839763,42,0.27813851833343506
1766007008.1935287,43,0.18844696879386902
1766007476.1663675,44,0.1880081295967102
1766007910.778808,45,0.23903508484363556
1766008219.435524,46,0.298353910446167
1766008776.3672307,47,0.2550200819969177
1766009267.186879,48,0.25367647409439087
1766009812.0732386,49,0.32777777314186096
1766010082.3552213,50,0.3016431927680969
1766010574.872752,51,0.2708333432674408
1766010827.7264888,52,0.19410568475723267
1766011171.0998995,53,0.2510964870452881
1766011652.2395318,54,0.21646341681480408
1766012097.9851859,55,0.1666666716337204
1766012544.3025959,56,0.21820175647735596
1766013024.4884443,57,0.2387387454509735
1766013507.926478,58,0.25999999046325684
1766013947.817514,59,0.25337839126586914
1766014631.8918366,60,0.2560240924358368
1766015229.0590816,61,0.33549782633781433
1766015880.0917454,62,0.20333333313465118
1766016207.7040446,63,0.2569444477558136
1766016670.117921,64,0.23039215803146362
1766016951.5282872,65,0.24297188222408295
1766017248.3334394,66,0.23701298236846924
1766017666.263344,67,0.19578313827514648
1766018278.4577785,68,0.22468353807926178
1766018722.9963691,69,0.19198311865329742
1766019240.444033,70,0.23475609719753265
1766019825.089998,71,0.23515981435775757
1766020410.9112263,72,0.2736486494541168
1766020970.0113525,73,0.28787878155708313
1766021421.9027147,74,0.28289473056793213
1766021982.431849,75,0.16337719559669495
1766022554.9757612,76,0.28587964177131653
1766022872.796488,77,0.25427350401878357
1766023330.495352,78,0.31751054525375366
1766023672.7146244,79,0.34539473056793213
1766024340.9012105,80,0.25328946113586426
1766024839.255208,81,0.3399122953414917
1766025147.376213,82,0.2927083373069763
1766025611.5803077,83,0.26954731345176697
1766026093.2177937,84,0.2794715464115143
1766026607.6264498,85,0.21729958057403564
1766027077.5207963,86,0.18910256028175354
1766027630.7161717,87,0.21271929144859314
1766028082.6281853,88,0.27489176392555237
1766028664.2848043,89,0.3218750059604645
1766029133.368687,90,0.20888888835906982
1766029608.6145246,91,0.27625569701194763
1766030109.1811056,92,0.22555555403232574
1766030462.4427564,93,0.2939189076423645
1766030817.9044864,94,0.2763157784938812
1766031430.7776854,95,0.23355263471603394
1766031720.1027355,96,0.20886075496673584
1766032197.7648046,97,0.27291667461395264
1766032729.4217222,98,0.28289473056793213
1766033280.6231167,99,0.24038460850715637
1766034144.688444,100,0.16872428357601166
1766034696.91083,101,0.2944444417953491
1766034970.466298,102,0.24178403615951538
1766035694.3377178,103,0.32831326127052307
1766036250.7347639,104,0.25974026322364807
1766036810.0230272,105,0.3580246865749359
1766037407.4709172,106,0.2638888955116272
1766037884.0614588,107,0.296875
1766038368.5467448,108,0.3012048304080963
1766038949.2847195,109,0.28679654002189636
1766039323.6653755,110,0.31069958209991455
1766039654.62029,111,0.25
1766039966.3503044,112,0.3070776164531708
1766040492.854201,113,0.27108433842658997
1766040865.425487,114,0.2755555510520935
1766041184.7841444,115,0.24025973677635193
1766041557.006144,116,0.2488262951374054
1766041994.6436408,117,0.414682537317276
1766042623.628091,118,0.24038460850715637
1766043316.3178668,119,0.24679486453533173
1766044128.0304248,120,0.31434598565101624
