Wall time,Step,Value
1765587899.9674938,1,0.25531914830207825
1765588877.9175024,2,0.22982455790042877
1765703740.035293,3,0.21052631735801697
1765704236.4953332,4,0.2544326186180115
1765704656.692783,5,0.19503545761108398
1765705076.9361517,6,0.21739129722118378
1765705452.8087351,7,0.21863798797130585
1765706186.0686066,8,0.22253787517547607
1765706894.0552804,9,0.18262411653995514
1765707316.3587778,10,0.2118794322013855
1765707717.2190776,11,0.2152014672756195
1765708526.903299,12,0.22401434183120728
1765708885.5581503,13,0.19540229439735413
1765709321.5287507,14,0.2598039209842682
1765709842.7486153,15,0.260185182094574
1765710255.6930046,16,0.26647287607192993
1765711037.191278,17,0.26744186878204346
1765711440.1864126,18,0.2547348439693451
1765711799.172725,19,0.3062015473842621
1765712215.0607648,20,0.24521072208881378
1765712992.559527,21,0.2800387740135193
1765713435.2369406,22,0.300561785697937
1765714029.8834095,23,0.22892720997333527
1765714763.0520535,24,0.31609195470809937
1765715517.0661929,25,0.2708333432674408
1765716410.074487,26,0.2373417764902115
1765717157.8377483,27,0.2693798542022705
1765717961.0236688,28,0.3180076479911804
1765718736.7145338,29,0.2851405739784241
1765719133.5747392,30,0.2717803120613098
1765719876.3291607,31,0.3499999940395355
1765720750.3020613,32,0.29263564944267273
1765721156.6731544,33,0.2916666567325592
1765721974.0618198,34,0.3048780560493469
1765722596.761496,35,0.2871485948562622
1765723194.6707933,36,0.30490195751190186
1765723707.3707418,37,0.32478633522987366
1765724453.2009706,38,0.26274511218070984
1765724857.701209,39,0.24709302186965942
1765725318.5452116,40,0.34737828373908997
1765726078.4060457,41,0.3499999940395355
1765726920.2748024,42,0.2577519416809082
1765727422.9510102,43,0.3201219439506531
1765728305.5577877,44,0.32510289549827576
1765729062.8672395,45,0.37156862020492554
1765729471.025165,46,0.30321285128593445
1765729907.404961,47,0.2839912176132202
1765730591.6355603,48,0.33671170473098755
1765731375.7623677,49,0.32931727170944214
1765732158.808966,50,0.3517315983772278
1765732585.673495,51,0.27540650963783264
1765732978.9399776,52,0.2541666626930237
1765733376.0107183,53,0.3044871687889099
1765734126.0981784,54,0.4906249940395355
1765734932.4013922,55,0.3322784900665283
1765735319.1865828,56,0.29279279708862305
1765735744.431274,57,0.34294870495796204
1765736551.9612708,58,0.3068181872367859
1765737271.2647033,59,0.24270834028720856
1765738052.893622,60,0.32594937086105347
1765738494.2060096,61,0.36965811252593994
1765739221.3894603,62,0.3933333456516266
1765739936.3939736,63,0.35759493708610535
1765740316.6006567,64,0.37708333134651184
1765740713.5078912,65,0.3670634925365448
1765741095.6946363,66,0.3164556920528412
1765741487.0442832,67,0.3354700803756714
1765742180.8075283,68,0.4006410241127014
1765742606.5169997,69,0.35470086336135864
1765742989.6864011,70,0.33539095520973206
1765743663.902649,71,0.3137255012989044
1765744391.0653543,72,0.3607843220233917
1765745129.518666,73,0.34857723116874695
1765745578.5624435,74,0.34156379103660583
1765746283.237252,75,0.4288617968559265
1765746979.722752,76,0.4477911591529846
1765747315.7301958,77,0.45670995116233826
1765747829.388479,78,0.34493669867515564
1765748199.5103188,79,0.37444445490837097
1765748636.2500246,80,0.39802631735801697
1765749038.1434877,81,0.4002057611942291
1765749702.052,82,0.34351852536201477
1765750357.5727766,83,0.3892405033111572
1765751047.4862654,84,0.3916666805744171
1765751740.8843231,85,0.39419475197792053
1765752444.0079582,86,0.3858024775981903
1765752803.0935097,87,0.37927350401878357
1765753178.9600008,88,0.37025317549705505
1765753803.4936197,89,0.4166666567325592
1765754207.794482,90,0.3447916805744171
1765754674.8598347,91,0.40444445610046387
1765755345.3703861,92,0.4321705400943756
1765755683.8650913,93,0.3333333432674408
1765756366.2006185,94,0.3531745970249176
1765757023.3688917,95,0.4491342008113861
1765757676.5344992,96,0.3580246865749359
1765758381.4969473,97,0.47736626863479614
1765759015.475042,98,0.35777777433395386
1765759710.1066885,99,0.377136766910553
1765760074.222369,100,0.3782051205635071
1765760458.764707,101,0.2970588207244873
1765761013.229117,102,0.3561508059501648
1765761315.7804618,103,0.3095238208770752
1765761623.9337265,104,0.46308016777038574
1765761974.1534503,105,0.4114583432674408
1765762576.9881673,106,0.4166666567325592
1765762890.3202465,107,0.40040650963783264
1765763473.090466,108,0.39024388790130615
1765764017.5914834,109,0.3010416626930237
1765764352.6804063,110,0.4227053225040436
1765764920.1416786,111,0.3892543911933899
1765765503.3412042,112,0.4077380895614624
1765766023.1406095,113,0.3221544623374939
1765766556.9839795,114,0.40294116735458374
1765766828.0927498,115,0.3779761791229248
1765767115.743601,116,0.3815789520740509
