Wall time,Step,Value
1766684250.4824612,1,2.2774510383605957
1766684398.5749624,2,1.9847561120986938
1766684533.0666332,3,1.7821969985961914
1766684775.627222,4,2.470930337905884
1766684954.0712068,5,2.4597702026367188
1766685206.3241732,6,2.664658546447754
1766685449.693685,7,2.365384578704834
1766685608.6187353,8,3.2435896396636963
1766685826.2740107,9,2.918604612350464
1766685976.2382164,10,2.1067416667938232
1766686259.5698814,11,4.0625
1766686426.988866,12,3.746875047683716
1766686748.1599722,13,3.6305220127105713
1766687053.8572383,14,3.6320223808288574
1766687380.950442,15,5.268314838409424
1766687630.5338104,16,4.697318077087402
1766687841.3382566,17,5.032771587371826
1766688247.3479214,18,7.036231994628906
1766688460.4276102,19,5.4472222328186035
1766688950.4560242,20,5.86141300201416
1766689376.3085382,21,5.812984466552734
1766689603.712038,22,5.898876190185547
1766689856.8213794,23,5.53532600402832
1766690105.7501376,24,5.560035705566406
1766690447.1958663,25,4.482600688934326
1766690826.872974,26,7.992509365081787
1766691244.9904516,27,6.310283660888672
1766691521.0773563,28,7.282051086425781
1766691924.0314915,29,7.451704502105713
1766692182.400429,30,7.449999809265137
1766692551.5712693,31,6.166666507720947
1766692789.1136942,32,6.498127460479736
1766693201.5811968,33,6.679211616516113
1766693448.6589673,34,8.389492988586426
1766693868.5619357,35,7.240143299102783
1766694118.09298,36,6.984848499298096
1766694560.9486077,37,7.900362491607666
1766694989.895145,38,6.176315784454346
1766695414.3262832,39,7.4771928787231445
1766696159.3610632,40,8.64385986328125
1766696474.2874782,41,7.171146869659424
1766696917.1197145,42,6.609042644500732
1766697369.6546319,43,9.312724113464355
1766697642.3533986,44,6.562734127044678
1766697931.9015062,45,6.520833492279053
1766698363.6124024,46,8.031028747558594
1766698662.7624943,47,6.715950012207031
1766699083.7737973,48,7.849637508392334
1766699370.0150888,49,7.588827610015869
1766699641.7753234,50,8.743727684020996
1766700086.986652,51,7.934397220611572
1766700522.8904831,52,8.221631050109863
1766701034.009445,53,8.18684196472168
1766701501.679704,54,8.261775016784668
1766701781.5235968,55,7.783154010772705
1766702077.650177,56,6.974637508392334
1766702368.7690785,57,8.919384002685547
1766702646.416263,58,8.549283027648926
1766702952.2593985,59,8.560525894165039
1766703741.1054976,60,9.117021560668945
1766704193.060512,61,8.984929084777832
1766704491.8879921,62,7.318420886993408
1766704946.8215542,63,8.051971435546875
1766705258.343068,64,9.408771514892578
1766705575.2257533,65,8.362588882446289
1766705918.9434357,66,8.44444465637207
1766706366.2352948,67,9.636200904846191
1766706823.1149044,68,8.76418399810791
1766707270.707731,69,7.967741966247559
1766707553.9537191,70,8.695340156555176
1766707894.252861,71,9.007246017456055
1766708201.2728062,72,8.009856224060059
1766708507.6486533,73,9.2265625
1766708962.4382176,74,8.749122619628906
1766709254.9702566,75,11.108772277832031
1766709559.8475246,76,8.480496406555176
1766709892.139592,77,8.898049354553223
1766710207.5931242,78,9.47580623626709
1766710661.8891432,79,7.39982271194458
1766711395.935043,80,9.726950645446777
1766711880.7768636,81,9.945035934448242
1766712206.9637997,82,8.920212745666504
1766712554.5883756,83,7.646701335906982
1766712923.36561,84,8.34375
1766713421.8468487,85,7.845486164093018
1766713723.5567667,86,7.503508567810059
1766714059.711534,87,8.02517318725586
1766714615.874356,88,8.826241493225098
1766714964.4625268,89,9.144737243652344
1766715308.266457,90,8.152482032775879
1766715638.4423192,91,8.917543411254883
1766716100.910556,92,8.37368392944336
1766716595.376232,93,7.589409828186035
1766716928.9998093,94,8.71453857421875
1766717248.14734,95,9.951754570007324
1766717627.1825736,96,8.570921897888184
1766717937.0748308,97,8.943548202514648
1766718294.9225974,98,8.490350723266602
1766718627.6716082,99,9.386841773986816
1766719578.051232,100,10.261775016784668
1766720080.8174334,101,10.0377197265625
1766720618.9772372,102,9.499122619628906
1766720948.3339179,103,8.175347328186035
1766721297.1002061,104,9.714912414550781
1766721645.069533,105,8.108156204223633
1766721975.1515481,106,9.90070915222168
1766722306.0242696,107,8.24131965637207
1766722832.2498724,108,10.232975006103516
1766723223.988771,109,9.485087394714355
1766723531.0398023,110,9.206597328186035
1766724087.6652193,111,10.435088157653809
1766724662.4776974,112,9.932456016540527
1766725201.651261,113,9.825520515441895
1766725618.8481154,114,9.63771915435791
1766725984.8546138,115,10.036458015441895
1766726330.7610135,116,8.13888931274414
1766726685.3879633,117,8.233333587646484
1766727181.9673994,118,9.755208015441895
1766727735.276868,119,9.416666984558105
1766728507.4550188,120,9.28211784362793
1766729028.163955,121,9.42641830444336
1766729384.6478417,122,10.35243034362793
1766729940.5112412,123,9.339473724365234
1766730329.61298,124,10.671929359436035
1766730917.3092144,125,9.241228103637695
1766731477.377244,126,11.101754188537598
1766731837.9632037,127,9.30555534362793
1766732222.023632,128,8.607894897460938
1766732568.6164472,129,8.822807312011719
1766732974.6840432,130,9.799479484558105
1766733306.6147912,131,9.509856224060059
1766733833.8080304,132,11.04298210144043
1766734380.5331569,133,8.920175552368164
1766734799.5564027,134,8.954385757446289
1766735171.0691166,135,9.239473342895508
1766735673.1674695,136,9.019298553466797
1766736198.6323304,137,8.288530349731445
1766736695.828249,138,10.88652515411377
1766737280.5108466,139,11.07638931274414
1766738069.0301838,140,8.97743034362793
1766738601.4847662,141,9.111979484558105
1766738987.7679338,142,9.572807312011719
1766739349.475764,143,10.521929740905762
1766739873.6447625,144,7.58680534362793
1766740430.5904775,145,9.971052169799805
1766740807.6470692,146,9.223684310913086
1766741199.0530484,147,10.243794441223145
1766741575.8778462,148,8.784210205078125
1766741930.3039458,149,9.46267318725586
1766742465.766936,150,10.054386138916016
1766742995.7146294,151,10.406140327453613
1766743365.1838896,152,10.201754570007324
1766743934.7609982,153,10.433159828186035
1766744485.083091,154,9.609042167663574
1766744869.8048043,155,9.625
1766745254.52891,156,10.505263328552246
1766745864.8713672,157,9.949122428894043
1766746258.6384974,158,7.992831707000732
1766746820.326823,159,9.505208015441895
1766747800.7368495,160,11.255208015441895
1766748254.935451,161,9.24305534362793
1766748670.9429688,162,11.140625
1766749223.2926912,163,10.09375
1766749636.6620488,164,9.84548568725586
1766750186.0390656,165,9.807291984558105
1766750558.329836,166,9.22829818725586
1766750956.483455,167,12.04079818725586
1766751366.4884372,168,9.41315746307373
1766751807.3044693,169,10.48581600189209
1766752341.674578,170,10.426215171813965
1766752708.0462635,171,9.672806739807129
1766753112.6239514,172,10.315789222717285
1766753513.92609,173,9.418439865112305
1766753900.3781915,174,9.494680404663086
1766754285.6934154,175,10.10614013671875
1766754840.5787146,176,9.979166984558105
1766755192.7042217,177,9.29513931274414
1766755543.1539328,178,9.3359375
1766755989.636301,179,9.831560134887695
1766756994.4067028,180,10.562280654907227
1766757358.6766653,181,9.095745086669922
1766757722.7815046,182,9.762280464172363
1766758272.9231176,183,10.467543601989746
1766758635.9139605,184,9.50607681274414
1766758997.0070667,185,8.8732271194458
1766759556.1375034,186,11.109375
1766760107.765513,187,10.58684253692627
1766760491.5987337,188,9.29298210144043
1766761012.4256775,189,10.31163215637207
1766761550.0644906,190,8.83420181274414
1766762063.9161491,191,10.688596725463867
1766762590.8968816,192,9.120659828186035
1766763135.5406108,193,10.117544174194336
1766763511.1227689,194,10.082465171813965
1766763874.172556,195,9.078125
1766764387.2796586,196,10.168420791625977
1766764948.4457345,197,9.395833015441895
1766765501.0090234,198,10.089409828186035
1766766069.3907807,199,10.82986068725586
1766767149.4900222,200,10.239473342895508
1766767713.2629437,201,10.66489315032959
1766768065.5780425,202,9.184895515441895
1766768453.7445266,203,9.78211784362793
1766769049.1132433,204,12.827193260192871
1766769633.41122,205,8.93576431274414
1766770205.6736813,206,9.75607681274414
1766770804.186333,207,10.74392318725586
1766771368.1629415,208,9.115248680114746
1766771718.2702096,209,9.370659828186035
1766772284.290821,210,10.355902671813965
1766772850.989768,211,9.23859691619873
1766773215.9748366,212,10.145833015441895
1766773783.851775,213,9.456597328186035
1766774144.9294224,214,9.571808815002441
1766774685.104221,215,10.171099662780762
1766775041.6648734,216,9.740350723266602
1766775573.647267,217,10.416666984558105
1766776086.965002,218,7.870967864990234
1766776629.664285,219,9.274560928344727
1766777450.1672957,220,11.248208045959473
1766778007.281785,221,10.12673568725586
1766778594.302344,222,9.21788215637207
1766778944.8461328,223,9.41232681274414
1766779292.0761287,224,9.940603256225586
1766779624.5916896,225,8.674479484558105
1766780151.3301883,226,8.511284828186035
1766780702.613502,227,9.25173568725586
1766781224.1468058,228,9.54298210144043
1766781546.5349753,229,8.749122619628906
1766782064.213466,230,8.320921897888184
1766782446.055451,231,9.797368049621582
1766782811.583754,232,7.892982482910156
1766783188.9649165,233,9.408771514892578
1766783736.966431,234,8.415780067443848
1766784311.2294862,235,8.50173568725586
1766784642.7722468,236,8.571052551269531
1766785029.0675979,237,7.339409828186035
1766785367.1137216,238,8.521052360534668
1766785752.2387583,239,8.26388931274414
1766786690.9595582,240,8.19298267364502
1766787054.2107081,241,8.076315879821777
1766787570.438523,242,8.886284828186035
1766787925.5324976,243,8.25614070892334
1766788248.9985132,244,8.802631378173828
1766788795.0764496,245,8.75086784362793
1766789141.3319476,246,8.06423568725586
